"transaction_id";"customer_id";"transaction_amount_usd";"velocity_1h";"velocity_24h";"geo_distance_km";"device_risk_score";"merchant_risk_score";"synthetic_identity_score";"high_amount_flag";"velocity_flag";"geo_risk_flag";"fraud_label"
"T9032565";"C101082";105.09;0;2;11.2;0.263;0.316;0.0;0;0;0;0
"T9021678";"C101098";159.18;0;1;56.2;0.694;0.425;0.085;0;0;0;0
"T9025815";"C101107";72.48;0;1;38.3;0.238;0.148;0.203;0;0;0;0
"T9034933";"C101118";219.96;0;0;24.2;0.18;0.637;0.0;0;0;0;0
"T9013966";"C101120";29.31;1;3;30.5;0.121;0.101;0.162;0;0;0;0
"T9054987";"C101122";30.86;0;3;5.8;0.129;0.136;0.0;0;0;0;0
"T9023579";"C101131";125.77;1;3;27.9;0.446;0.228;0.515;0;0;0;0
"T9037557";"C101136";24.57;1;1;7.8;0.36;0.427;0.146;0;0;0;0
"T9011250";"C101139";13.22;2;4;7.0;0.073;0.374;0.0;0;0;0;0
"T9054850";"C101141";42.56;2;5;17.7;0.263;0.479;0.0;0;0;0;0
"T9011746";"C101145";290.95;0;2;0.0;0.131;0.364;0.0;0;0;0;0
"T9061327";"C101147";130.08;4;6;10.6;0.062;0.075;0.0;0;0;0;0
"T9009421";"C101148";27.67;0;2;1.3;0.645;0.271;0.0;0;0;0;0
"T9013378";"C101150";19.2;1;4;0.4;0.369;0.299;0.0;0;0;0;0
"T9007324";"C101154";21.3;0;6;1.8;0.526;0.163;0.0;0;0;0;0
"T9004248";"C101155";13.4;2;5;1.0;0.087;0.583;0.0;0;0;0;0
"T9020383";"C101156";32.39;0;2;23.3;0.444;0.263;0.0;0;0;0;0
"T9058742";"C101160";75.91;2;2;658.2;0.479;0.135;0.0;0;0;1;0
"T9004128";"C101165";63.63;1;4;26.8;0.057;0.249;0.123;0;0;0;0
"T9011436";"C101166";123.78;1;2;13.0;0.324;0.12;0.0;0;0;0;0
"T9055519";"C101167";13.06;0;1;10.3;0.426;0.02;0.0;0;0;0;0
"T9005005";"C101169";55.87;1;4;1.6;0.308;0.478;0.0;0;0;0;0
"T9011497";"C101182";88.21;3;5;10.3;0.015;0.37;0.133;0;0;0;0
"T9014651";"C101184";104.56;2;3;21.4;0.126;0.234;0.0;0;0;0;1
"T9002212";"C101191";25.93;0;3;17.5;0.067;0.097;0.0;0;0;0;0
"T9033252";"C101202";29.0;0;2;592.1;0.431;0.134;0.048;0;0;1;0
"T9011076";"C101205";131.57;1;3;52.5;0.059;0.213;0.08;0;0;0;0
"T9058927";"C101214";28.59;0;2;10.3;0.434;0.181;0.0;0;0;0;0
"T9046012";"C101217";143.97;0;3;14.7;0.508;0.292;0.0;0;0;0;0
"T9027261";"C101218";197.02;2;3;0.0;0.329;0.114;0.0;0;0;0;0
"T9046594";"C101240";20.45;1;1;34.1;0.267;0.078;0.322;0;0;0;0
"T9038310";"C101243";27.43;0;2;15.4;0.256;0.474;0.0;0;0;0;0
"T9006432";"C101245";39.1;0;1;8.5;0.553;0.355;0.097;0;0;0;0
"T9001879";"C101247";17.25;0;0;37.2;0.301;0.221;0.161;0;0;0;0
"T9027479";"C101248";31.72;2;4;21.3;0.495;0.451;0.21;0;0;0;0
"T9064727";"C101250";38.4;2;4;45.1;0.645;0.046;0.0;0;0;0;0
"T9042282";"C101252";17.1;1;4;6788.8;0.018;0.66;0.0;0;0;1;0
"T9036515";"C101254";142.56;1;5;2633.1;0.312;0.313;0.243;0;0;1;0
"T9064135";"C101256";45.18;2;5;27.1;0.461;0.502;0.0;0;0;0;0
"T9064197";"C101262";270.98;1;7;39.5;0.008;0.077;0.092;0;0;0;0
"T9055344";"C101265";435.74;0;5;1460.4;0.328;0.16;0.351;0;0;1;1
"T9004346";"C101266";65.08;0;2;0.4;0.434;0.251;0.218;0;0;0;0
"T9055389";"C101267";38.04;0;2;20.8;0.267;0.113;0.0;0;0;0;0
"T9031118";"C101269";46.43;2;5;536.8;0.15;0.415;0.103;0;0;1;0
"T9004336";"C101273";14.14;0;2;21.1;0.433;0.191;0.169;0;0;0;0
"T9061338";"C101275";63.74;1;2;2057.5;0.19;0.131;0.0;0;0;1;0
"T9040646";"C101276";41.91;0;4;0.8;0.32;0.282;0.0;0;0;0;0
"T9008241";"C101279";2.74;0;2;82.8;0.268;0.673;0.14;0;0;0;0
"T9063999";"C101282";52.0;0;2;1.5;0.071;0.341;0.0;0;0;0;0
"T9055665";"C101285";116.55;1;1;13.0;0.201;0.609;0.056;0;0;0;0
"T9036287";"C101290";14.91;1;5;68.2;0.206;0.469;0.231;0;0;0;0
"T9039533";"C101291";216.76;2;6;1.1;0.556;0.145;0.0;0;0;0;0
"T9007255";"C101296";57.89;2;4;16.9;0.128;0.163;0.0;0;0;0;0
"T9043029";"C101300";16.74;0;3;25.5;0.148;0.292;0.0;0;0;0;0
"T9061562";"C101301";53.8;1;4;15.0;0.262;0.247;0.152;0;0;0;0
"T9024743";"C101304";105.87;2;7;5.0;0.065;0.136;0.112;0;0;0;0
"T9035589";"C101306";54.7;3;6;11.7;0.769;0.213;0.0;0;0;0;0
"T9027614";"C101308";32.81;2;7;5.9;0.025;0.323;0.199;0;0;0;0
"T9018911";"C101311";202.12;0;1;26.2;0.498;0.281;0.069;0;0;0;0
"T9029857";"C101312";131.83;1;5;0.8;0.424;0.39;0.0;0;0;0;0
"T9020179";"C101314";181.95;2;5;42.7;0.05;0.158;0.0;0;0;0;0
"T9064430";"C101318";16.63;1;3;2.0;0.261;0.425;0.0;0;0;0;0
"T9048304";"C101324";47.08;2;3;6.8;0.553;0.079;0.0;0;0;0;0
"T9030946";"C101329";14.68;0;3;32.4;0.555;0.319;0.0;0;0;0;0
"T9035600";"C101331";57.76;1;3;3.3;0.352;0.203;0.0;0;0;0;0
"T9035621";"C101332";23.63;5;5;10.6;0.186;0.071;0.158;0;0;0;0
"T9035345";"C101333";26.84;0;1;24.5;0.175;0.578;0.186;0;0;0;0
"T9044842";"C101341";54.43;3;5;9.7;0.544;0.191;0.026;0;0;0;0
"T9025246";"C101342";137.55;0;2;771.7;0.117;0.136;0.0;0;0;1;0
"T9026743";"C101348";57.51;3;6;18.9;0.113;0.083;0.0;0;0;0;0
"T9051823";"C101353";72.73;0;0;25.1;0.183;0.012;0.0;0;0;0;0
"T9052212";"C101355";41.41;2;4;1.6;0.46;0.188;0.039;0;0;0;0
"T9046293";"C101358";43.92;2;4;16.9;0.264;0.561;0.0;0;0;0;0
"T9054423";"C101363";106.98;4;4;17.9;0.467;0.44;0.0;0;0;0;0
"T9030127";"C101365";41.21;2;4;31.5;0.349;0.364;0.0;0;0;0;0
"T9027036";"C101369";47.53;2;5;21.8;0.466;0.07;0.0;0;0;0;0
"T9004639";"C101380";41.41;0;1;6.0;0.12;0.135;0.048;0;0;0;0
"T9059542";"C101384";31.13;0;4;2874.2;0.187;0.111;0.0;0;0;1;0
"T9020003";"C101386";88.24;1;4;34.6;0.431;0.12;0.031;0;0;0;0
"T9016394";"C101387";44.94;1;4;7.2;0.166;0.02;0.075;0;0;0;0
"T9062172";"C101388";43.23;3;5;9.4;0.535;0.309;0.0;0;0;0;0
"T9016597";"C101389";18.38;2;5;4.0;0.136;0.478;0.09;0;0;0;0
"T9021361";"C101394";69.37;1;4;1.2;0.389;0.232;0.05;0;0;0;0
"T9043399";"C101396";70.72;0;3;14.3;0.342;0.443;0.0;0;0;0;0
"T9033956";"C101409";50.94;1;2;19.0;0.112;0.193;0.0;0;0;0;0
"T9032285";"C101418";98.09;4;7;10.3;0.254;0.45;0.108;0;0;0;0
"T9060266";"C101435";52.84;1;2;1.2;0.111;0.427;0.19;0;0;0;0
"T9005718";"C101439";55.68;1;3;2.1;0.144;0.513;0.588;0;0;0;0
"T9063973";"C101441";17.64;1;2;4.3;0.425;0.08;0.037;0;0;0;0
"T9059593";"C101445";295.03;1;3;11.0;0.292;0.366;0.0;0;0;0;0
"T9056998";"C101453";22.1;1;6;0.1;0.099;0.625;0.484;0;0;0;0
"T9007267";"C101458";104.75;2;6;1.5;0.287;0.191;0.175;0;0;0;0
"T9037247";"C101460";15.26;1;2;7.1;0.463;0.078;0.0;0;0;0;0
"T9050330";"C101463";42.58;1;4;2.8;0.551;0.474;0.092;0;0;0;0
"T9058768";"C101466";25.51;3;5;10.3;0.112;0.183;0.505;0;0;0;0
"T9044459";"C101470";35.75;1;4;22.0;0.113;0.046;0.0;0;0;0;0
"T9033056";"C101478";214.38;0;1;6.4;0.259;0.1;0.0;0;0;0;0
"T9027936";"C101481";10.69;1;3;3.8;0.272;0.088;0.515;0;0;0;0
"T9026280";"C101484";1288.19;2;4;42.0;0.537;0.461;0.0;0;0;0;0
"T9018373";"C101493";21.59;1;1;8.5;0.322;0.191;0.0;0;0;0;0
"T9034053";"C101495";26.7;0;2;54.9;0.572;0.131;0.0;0;0;0;0
"T9021124";"C101500";95.39;2;3;2900.0;0.083;0.058;0.0;0;0;1;0
"T9054242";"C101516";87.47;1;4;47.7;0.565;0.163;0.0;0;0;0;0
"T9028771";"C101521";204.05;1;5;26.2;0.316;0.247;0.205;0;0;0;0
"T9022971";"C101524";67.62;1;3;4.2;0.283;0.136;0.622;0;0;0;0
"T9027320";"C101525";44.47;3;6;600.0;0.314;0.308;0.211;0;0;1;0
"T9033046";"C101527";36.67;0;4;40.0;0.214;0.187;0.0;0;0;0;0
"T9048278";"C101528";497.83;0;1;11.3;0.111;0.323;0.0;0;0;0;0
"T9013320";"C101529";291.64;4;5;1660.6;0.708;0.072;0.0;0;0;1;0
"T9029819";"C101531";248.51;2;5;16.4;0.034;0.281;0.0;0;0;0;0
"T9013013";"C101540";25.36;1;2;21.5;0.285;0.554;0.0;0;0;0;0
"T9047293";"C101542";68.8;0;3;50.6;0.535;0.449;0.0;0;0;0;0
"T9014967";"C101547";358.94;1;2;2348.8;0.467;0.148;0.057;0;0;1;0
"T9054762";"C101555";83.28;0;2;2.6;0.143;0.109;0.096;0;0;0;0
"T9030446";"C101560";37.59;1;2;5.9;0.146;0.101;0.156;0;0;0;0
"T9036861";"C101567";221.0;1;2;29.1;0.649;0.388;0.088;0;0;0;0
"T9000884";"C101568";31.16;2;3;28.4;0.2;0.083;0.0;0;0;0;0
"T9030512";"C101570";21.84;3;5;342.8;0.296;0.069;0.0;0;0;0;0
"T9043086";"C101571";83.78;0;0;38.9;0.199;0.228;0.0;0;0;0;0
"T9040174";"C101573";75.82;1;2;185.0;0.297;0.012;0.0;0;0;0;0
"T9057927";"C101574";22.18;1;2;41.9;0.175;0.487;0.0;0;0;0;0
"T9053916";"C101576";56.06;1;3;20.5;0.111;0.427;0.188;0;0;0;0
"T9064212";"C101581";235.35;1;2;5.0;0.275;0.479;0.0;0;0;0;0
"T9018365";"C101585";52.24;0;2;6569.7;0.232;0.364;0.0;0;0;1;0
"T9021109";"C101591";295.38;0;0;33.7;0.117;0.148;0.089;0;0;0;0
"T9062110";"C101596";25.26;1;4;27.1;0.13;0.263;0.076;0;0;0;0
"T9035239";"C101597";5.4;2;5;16.8;0.141;0.175;0.0;0;0;0;0
"T9009789";"C101603";6.76;0;3;32.5;0.113;0.295;0.0;0;0;0;0
"T9041948";"C101604";19.45;3;6;54.6;0.733;0.111;0.0;0;0;0;0
"T9050994";"C101605";40.03;2;5;1919.8;0.226;0.249;0.0;0;0;1;0
"T9063965";"C101607";128.17;0;1;23.3;0.437;0.02;0.341;0;0;0;0
"T9063344";"C101619";67.91;1;3;7.5;0.536;0.075;0.0;0;0;0;0
"T9055904";"C101622";13.42;2;3;4.6;0.166;0.37;0.036;0;0;0;0
"T9050655";"C101625";54.01;1;3;518.4;0.285;0.054;0.0;0;0;1;0
"T9050849";"C101631";45.81;0;0;69.1;0.293;0.097;0.0;0;0;0;0
"T9021835";"C101633";37.45;1;2;15.3;0.14;0.121;0.0;0;0;0;0
"T9022541";"C101635";49.68;1;4;14.7;0.289;0.068;0.0;0;0;0;0
"T9019707";"C101636";33.48;2;4;1465.0;0.325;0.632;0.0;0;0;1;0
"T9063321";"C101639";77.77;0;1;1.0;0.021;0.162;0.361;0;0;0;0
"T9042490";"C101640";76.52;3;6;29.7;0.19;0.067;0.188;0;0;0;0
"T9014791";"C101645";38.44;0;1;7.0;0.198;0.213;0.432;0;0;0;0
"T9003288";"C101646";34.04;0;1;50.4;0.533;0.168;0.0;0;0;0;0
"T9010602";"C101648";118.5;3;6;5.8;0.073;0.033;0.0;0;0;0;0
"T9024349";"C101663";136.41;0;1;11.7;0.222;0.225;0.0;0;0;0;0
"T9035071";"C101664";17.73;1;4;10.3;0.212;0.08;0.0;0;0;0;0
"T9049453";"C101668";79.95;1;6;20.1;0.232;0.291;0.0;0;0;0;0
"T9017324";"C101673";26.33;1;3;311.0;0.024;0.625;0.0;0;0;0;0
"T9026683";"C101678";243.51;0;2;23.5;0.187;0.191;0.0;0;0;0;0
"T9056401";"C101679";179.31;0;4;6.9;0.249;0.138;0.0;0;0;0;0
"T9052081";"C101680";12.43;0;1;6.6;0.184;0.078;0.0;0;0;0;0
"T9011234";"C101682";30.86;1;4;22.2;0.407;0.159;0.0;0;0;0;0
"T9017541";"C101685";8.78;1;4;17.4;0.287;0.355;0.0;0;0;0;0
"T9032224";"C101686";14.15;2;4;18.0;0.193;0.183;0.0;0;0;0;0
"T9022324";"C101687";13.89;1;6;11.1;0.098;0.221;0.0;0;0;0;0
"T9054948";"C101690";53.77;0;2;6.8;0.075;0.046;0.157;0;0;0;0
"T9011402";"C101693";114.89;1;2;7.2;0.434;0.143;0.0;0;0;0;0
"T9014664";"C101696";46.67;2;3;3183.3;0.139;0.502;0.0;0;0;1;1
"T9010240";"C101704";25.7;2;5;34.4;0.258;0.461;0.028;0;0;0;0
"T9019007";"C101707";7.41;0;3;6.4;0.47;0.113;0.0;0;0;0;0
"T9026001";"C101708";48.26;0;2;5.5;0.534;0.269;0.093;0;0;0;0
"T9020503";"C101709";13.37;0;4;17.4;0.133;0.415;0.517;0;0;0;0
"T9061122";"C101711";25.58;1;5;13.0;0.341;0.072;0.044;0;0;0;0
"T9018253";"C101712";296.8;0;4;16.1;0.548;0.483;0.039;0;0;0;0
"T9044538";"C101713";22.53;1;2;20.8;0.215;0.191;0.165;0;0;0;0
"T9063700";"C101715";34.56;0;3;14.7;0.441;0.131;0.0;0;0;0;0
"T9023261";"C101716";47.58;1;3;1194.5;0.192;0.282;0.228;0;0;1;0
"T9046302";"C101719";57.81;1;3;12.1;0.106;0.673;0.0;0;0;0;0
"T9004884";"C101722";66.1;1;5;30.1;0.343;0.341;0.0;0;0;0;0
"T9014200";"C101724";15.0;1;2;3.7;0.459;0.413;0.077;0;0;0;0
"T9041268";"C101733";19.22;1;4;35.0;0.135;0.052;0.0;0;0;0;0
"T9001523";"C101734";39.91;1;2;19.2;0.122;0.291;0.0;0;0;0;0
"T9016172";"C101750";73.56;1;4;19.2;0.09;0.618;0.262;0;0;0;0
"T9039877";"C101753";245.69;1;6;1176.4;0.428;0.377;0.0;0;0;1;0
"T9000225";"C101757";60.35;1;5;46.9;0.42;0.19;0.0;0;0;0;0
"T9057718";"C101759";153.93;2;4;9.6;0.403;0.097;0.083;0;0;0;0
"T9042433";"C101761";209.17;1;3;13.4;0.193;0.162;0.0;0;0;0;0
"T9052018";"C101762";9.91;0;3;18.5;0.069;0.449;0.252;0;0;0;0
"T9048837";"C101763";124.36;2;3;22.4;0.165;0.315;0.025;0;0;0;0
"T9043635";"C101771";47.48;0;2;5.3;0.295;0.203;0.233;0;0;0;0
"T9036026";"C101785";135.38;1;4;17.9;0.216;0.304;0.19;0;0;0;0
"T9037837";"C101792";15.63;0;4;81.3;0.389;0.398;0.181;0;0;0;0
"T9009282";"C101794";897.66;1;4;5.8;0.706;0.487;0.0;0;0;0;1
"T9020741";"C101796";21.93;0;3;32.3;0.175;0.427;0.192;0;0;0;0
"T9034372";"C101797";53.1;1;1;12.9;0.196;0.475;0.481;0;0;0;0
"T9064603";"C101802";34.64;2;5;8.4;0.349;0.23;0.0;0;0;0;0
"T9002975";"C101804";67.93;3;7;55.0;0.231;0.074;0.135;0;0;0;0
"T9058440";"C101806";142.68;0;4;49.3;0.33;0.122;0.0;0;0;0;0
"T9036057";"C101809";17.05;0;3;12.4;0.169;0.07;0.527;0;0;0;0
"T9036089";"C101810";35.63;0;2;4.7;0.079;0.299;0.0;0;0;0;0
"T9043641";"C101816";34.66;0;2;21.2;0.48;0.263;0.0;0;0;0;0
"T9047955";"C101819";11.97;0;1;5.4;0.237;0.216;0.0;0;0;0;0
"T9047022";"C101823";30.05;3;6;24.2;0.458;0.295;0.0;0;0;0;0
"T9056545";"C101824";6.63;1;7;100.0;0.141;0.111;0.0;0;0;0;0
"T9059313";"C101827";19.37;2;3;204.1;0.151;0.02;0.0;0;0;0;0
"T9040623";"C101828";22.78;1;4;16.8;0.311;0.309;0.0;0;0;0;0
"T9005396";"C101834";50.94;0;1;76.4;0.223;0.232;0.065;0;0;0;0
"T9034288";"C101838";136.17;2;4;667.4;0.303;0.286;0.0;0;0;1;0
"T9044902";"C101841";10.86;0;3;146.7;0.277;0.247;0.0;0;0;0;0
"T9047314";"C101843";181.91;2;7;67.8;0.532;0.121;0.0;0;0;0;0
"T9045296";"C101848";118.2;2;5;17.1;0.222;0.269;0.0;0;0;0;0
"T9006340";"C101852";26.52;0;5;3.6;0.368;0.068;0.0;0;0;0;0
"T9004678";"C101853";88.49;1;1;24.1;0.385;0.121;0.0;0;0;0;0
"T9041357";"C101854";40.93;2;3;5.9;0.426;0.117;0.34;0;0;0;0
"T9001592";"C101855";377.82;0;3;64.0;0.38;0.068;0.051;0;0;0;0
"T9023417";"C101856";65.05;0;3;19.0;0.252;0.632;0.0;0;0;0;0
"T9031392";"C101857";48.93;2;4;24.9;0.127;0.063;0.239;0;0;0;0
"T9053766";"C101863";22.42;0;1;77.0;0.196;0.147;0.0;0;0;0;0
"T9021764";"C101865";43.28;2;4;14.3;0.518;0.213;0.428;0;0;0;0
"T9042829";"C101868";25.38;1;2;5.4;0.758;0.033;0.023;0;0;0;0
"T9011380";"C101875";17.21;3;6;3.0;0.273;0.427;0.149;0;0;0;0
"T9051306";"C101887";90.04;0;1;68.6;0.35;0.332;0.0;0;0;0;0
"T9033730";"C101895";175.45;3;3;6.7;0.362;0.071;0.0;0;0;0;0
"T9050022";"C101899";399.43;1;4;41.2;0.073;0.138;0.0;0;0;0;0
"T9050570";"C101901";116.66;2;2;15.5;0.219;0.078;0.072;0;0;0;0
"T9049830";"C101906";384.74;2;3;2.7;0.198;0.183;0.0;0;0;0;0
"T9020395";"C101908";212.42;1;3;12.9;0.224;0.451;0.0;0;0;0;0
"T9045294";"C101913";30.55;1;1;18.6;0.539;0.143;0.309;0;0;0;0
"T9032508";"C101914";36.01;2;4;6.7;0.529;0.313;0.136;0;0;0;0
"T9028818";"C101917";71.71;1;5;18.2;0.486;0.721;0.0;0;0;0;0
"T9050456";"C101920";138.45;2;2;3.3;0.299;0.337;0.472;0;0;0;0
"T9026931";"C101925";103.41;1;3;1062.0;0.118;0.16;0.091;0;0;1;0
"T9028521";"C101927";266.22;1;2;11.0;0.205;0.113;0.056;0;0;0;1
"T9051667";"C101930";43.16;3;4;27.2;0.033;0.309;0.0;0;0;0;0
"T9002341";"C101931";22.36;1;4;8.0;0.556;0.072;0.0;0;0;0;0
"T9001295";"C101933";28.08;1;1;11.1;0.065;0.191;0.193;0;0;0;0
"T9052857";"C101944";25.68;0;1;68.3;0.105;0.413;0.0;0;0;0;0
"T9002449";"C101949";153.53;2;3;6.5;0.514;0.06;0.275;0;0;0;0
"T9059226";"C101955";63.97;1;2;40.5;0.136;0.24;0.0;0;0;0;0
"T9045953";"C101958";438.25;3;5;29.2;0.249;0.171;0.0;0;0;0;0
"T9052844";"C101959";13.7;1;2;517.3;0.192;0.353;0.0;0;0;1;0
"T9040161";"C101968";14.2;0;0;5182.4;0.214;0.323;0.0;0;0;1;1
"T9027442";"C101969";22.42;1;2;17.1;0.134;0.072;0.0;0;0;0;0
"T9008879";"C101970";101.85;0;1;29.9;0.477;0.618;0.036;0;0;0;0
"T9007616";"C101975";60.79;2;3;5.0;0.363;0.177;0.0;0;0;0;0
"T9053435";"C101976";240.54;1;2;2.9;0.206;0.174;0.0;0;0;0;0
"T9053050";"C101977";173.78;1;2;26.4;0.195;0.19;0.012;0;0;0;0
"T9046367";"C101980";17.08;3;6;6.6;0.487;0.554;0.283;0;0;0;0
"T9007567";"C101981";42.97;1;5;2.3;0.053;0.162;0.0;0;0;0;0
"T9011890";"C101982";78.9;0;0;8314.7;0.429;0.449;0.0;0;0;1;0
"T9011756";"C101984";350.32;2;2;2.0;0.16;0.079;0.0;0;0;0;0
"T9024876";"C101985";148.48;2;2;35.8;0.186;0.442;0.437;0;0;0;0
"T9040690";"C101986";111.25;2;5;4.0;0.148;0.365;0.0;0;0;0;0
"T9012912";"C101989";9.36;0;2;1172.0;0.347;0.319;0.102;0;0;1;0
"T9060402";"C101990";6.98;2;4;6.5;0.432;0.092;0.355;0;0;0;0
"T9040914";"C101994";49.82;3;7;3.6;0.201;0.302;0.0;0;0;0;0
"T9040362";"C101996";74.67;4;7;31.3;0.127;0.021;0.0;0;0;0;0
"T9053760";"C101997";22.55;1;5;8.4;0.099;0.209;0.366;0;0;0;0
"T9001655";"C101998";8.77;1;4;1429.1;0.132;0.637;0.0;0;0;1;0
"T9046519";"C102000";50.01;0;1;4.4;0.217;0.101;0.0;0;0;0;0
"T9047656";"C102012";11.88;0;2;121.4;0.189;0.398;0.033;0;0;0;0
"T9025668";"C102013";91.4;1;2;12.4;0.26;0.012;0.071;0;0;0;0
"T9022532";"C102017";82.48;1;4;4484.3;0.315;0.475;0.0;0;0;1;0
"T9059687";"C102026";63.45;2;3;931.3;0.398;0.122;0.0;0;0;1;0
"T9060952";"C102027";149.67;0;4;8.7;0.471;0.075;0.0;0;0;0;0
"T9018045";"C102030";55.39;0;3;11.6;0.2;0.299;0.167;0;0;0;0
"T9059271";"C102032";52.99;1;5;49.5;0.668;0.176;0.187;0;0;0;0
"T9023784";"C102033";24.0;0;1;4.9;0.18;0.377;0.15;0;0;0;0
"T9016716";"C102035";37.08;2;2;51.7;0.371;0.583;0.222;0;0;0;0
"T9025066";"C102038";100.47;1;6;13.3;0.26;0.024;0.0;0;0;0;0
"T9045208";"C102039";99.86;0;3;13.9;0.12;0.216;0.0;0;0;0;0
"T9062854";"C102041";50.12;1;6;21.7;0.091;0.183;0.0;0;0;0;0
"T9063031";"C102043";22.67;1;3;44.3;0.243;0.295;0.075;0;0;0;0
"T9051918";"C102047";23.8;1;1;15.9;0.202;0.02;0.0;0;0;0;0
"T9058013";"C102048";131.76;2;8;33.2;0.399;0.309;0.0;0;0;0;0
"T9054606";"C102049";90.93;1;4;61.9;0.095;0.478;0.0;0;0;0;0
"T9000539";"C102050";80.77;0;1;7.5;0.233;0.07;0.367;0;0;0;0
"T9064318";"C102051";278.46;0;1;30.4;0.236;0.567;0.263;0;0;0;0
"T9022167";"C102054";85.46;2;3;12.5;0.246;0.232;0.017;0;0;0;0
"T9030526";"C102055";29.86;0;5;36.5;0.214;0.206;0.0;0;0;0;0
"T9034547";"C102056";88.1;1;5;24.8;0.254;0.443;0.0;0;0;0;0
"T9037137";"C102058";83.23;1;2;396.7;0.252;0.286;0.342;0;0;0;0
"T9049169";"C102060";108.7;2;5;11.2;0.429;0.528;0.0;0;0;0;0
"T9057445";"C102061";146.82;0;3;4111.2;0.057;0.247;0.0;0;0;1;0
"T9019321";"C102062";35.06;2;4;7.7;0.306;0.37;0.0;0;0;0;0
"T9047640";"C102064";126.87;0;4;45.9;0.271;0.234;0.055;0;0;0;0
"T9032684";"C102065";42.71;1;4;9.0;0.437;0.054;0.0;0;0;0;0
"T9004569";"C102070";110.17;0;2;6840.0;0.289;0.073;0.0;0;0;1;0
"T9038859";"C102071";32.19;2;5;8.0;0.164;0.097;0.358;0;0;0;0
"T9021600";"C102074";122.58;2;4;29.4;0.172;0.117;0.416;0;0;0;0
"T9058952";"C102075";47.28;1;2;32.9;0.157;0.068;0.0;0;0;0;0
"T9058284";"C102076";21.34;2;4;26.3;0.111;0.632;0.069;0;0;0;0
"T9020629";"C102079";303.24;1;5;12.7;0.402;0.162;0.05;0;0;0;0
"T9047438";"C102081";462.73;1;3;1.7;0.238;0.08;0.0;0;0;0;0
"T9029915";"C102082";510.93;3;7;38.1;0.03;0.134;0.0;0;0;0;0
"T9028828";"C102084";437.03;1;3;0.8;0.734;0.201;0.073;0;0;0;0
"T9027942";"C102089";46.78;2;7;19.8;0.246;0.053;0.17;0;0;0;0
"T9033070";"C102105";81.9;3;4;70.4;0.364;0.366;0.0;0;0;0;0
"T9014696";"C102106";38.28;1;2;32.6;0.05;0.244;0.504;0;0;0;0
"T9022176";"C102108";105.41;0;3;17.4;0.544;0.291;0.199;0;0;0;0
"T9021345";"C102109";27.83;1;1;15.5;0.231;0.299;0.157;0;0;0;0
"T9002616";"C102116";28.54;1;5;3.0;0.141;0.176;0.319;0;0;0;0
"T9022905";"C102120";43.54;1;1;14.9;0.053;0.078;0.063;0;0;0;0
"T9052047";"C102122";18.07;1;6;61.1;0.054;0.159;0.0;0;0;0;0
"T9008020";"C102125";125.27;2;3;4191.3;0.457;0.355;0.0;0;0;1;0
"T9029054";"C102128";18.82;1;2;7.5;0.316;0.451;0.0;0;0;0;0
"T9047142";"C102129";2.12;0;4;16.9;0.517;0.266;0.324;0;0;0;0
"T9005757";"C102134";419.49;0;5;126.9;0.334;0.313;0.129;0;0;0;0
"T9051933";"C102136";13.45;1;3;27.7;0.069;0.502;0.0;0;0;0;0
"T9059978";"C102139";146.84;2;5;23.0;0.104;0.25;0.248;0;0;0;0
"T9043974";"C102141";7.42;1;5;9.3;0.151;0.088;0.0;0;0;0;0
"T9010955";"C102143";33.9;4;7;19.0;0.02;0.091;0.0;0;0;0;0
"T9001792";"C102147";45.17;1;1;12.4;0.493;0.113;0.147;0;0;0;0
"T9049380";"C102150";138.14;1;1;4.3;0.27;0.309;0.0;0;0;0;0
"T9015460";"C102151";262.27;1;5;41.4;0.374;0.072;0.104;0;0;0;0
"T9020155";"C102152";6.61;1;3;37.3;0.341;0.483;0.0;0;0;0;0
"T9010036";"C102156";19.77;1;3;34.3;0.504;0.282;0.0;0;0;0;0
"T9001180";"C102158";57.82;4;7;39.0;0.218;0.561;0.0;0;0;0;0
"T9017179";"C102160";179.05;2;4;31.0;0.285;0.058;0.0;0;0;0;0
"T9033251";"C102161";19.02;3;5;32.2;0.649;0.229;0.198;0;0;0;0
"T9017009";"C102162";88.54;0;5;12.2;0.492;0.341;0.179;0;0;0;0
"T9005982";"C102165";21.8;3;5;527.7;0.614;0.609;0.0;0;0;1;0
"T9034637";"C102169";50.36;0;2;22.6;0.505;0.06;0.376;0;0;0;0
"T9014467";"C102175";27.9;4;6;51.9;0.383;0.24;0.058;0;0;0;0
"T9057353";"C102180";272.02;0;1;52.5;0.127;0.292;0.0;0;0;0;1
"T9006633";"C102188";119.58;2;3;120.4;0.457;0.323;0.403;0;0;0;0
"T9032179";"C102190";74.5;0;3;0.9;0.308;0.618;0.0;0;0;0;0
"T9050068";"C102192";117.93;2;5;64.3;0.131;0.39;0.182;0;0;0;0
"T9022235";"C102193";15.39;0;0;19.6;0.304;0.377;0.0;0;0;0;0
"T9056021";"C102198";226.86;1;2;16.5;0.481;0.425;0.044;0;0;0;0
"T9012283";"C102200";110.78;2;8;45.4;0.195;0.554;0.0;0;0;0;0
"T9029526";"C102203";57.3;1;2;2724.9;0.307;0.315;0.193;0;0;1;1
"T9007678";"C102204";76.17;0;2;14.9;0.288;0.079;0.159;0;0;0;0
